PPG,Type_1
0,0.553191
0,0.538317
0,0.522279
0,0.505234
0,0.487403
0,0.469048
0,0.450442
0,0.431846
0,0.413478
0,0.395488
0,0.377947
0,0.360834
0,0.344047
0,0.327413
0,0.310722
0,0.293757
0,0.276342
0,0.258384
0,0.239917
0,0.221137
0,0.202422
0,0.184337
0,0.167618
0,0.153139
0,0.141852
0,0.134721
0,0.132639
0,0.136353
0,0.146386
0,0.162976
0,0.186039
0,0.215156
0,0.249584
0,0.288301
0,0.330072
0,0.373529
0,0.417268
0,0.459937
0,0.500320
0,0.537410
0,0.570455
0,0.598982
0,0.622804
0,0.642000
0,0.656882
0,0.667942
0,0.675800
0,0.681145
0,0.684675
0,0.687051
0,0.688848
0,0.690531
0,0.692436
0,0.694760
0,0.697576
0,0.700840
0,0.704424
0,0.708138
0,0.711759
0,0.715062
0,0.717839
0,0.719914
0,0.721157
0,0.721483
0,0.720853
0,0.719266
0,0.716754
0,0.713365
0,0.709157
0,0.704185
0,0.698493
0,0.692103
0,0.685016
0,0.677202
0,0.668613
0,0.659184
0,0.648849
0,0.637550
0,0.625257
0,0.611982
0,0.597786
0,0.582792
0,0.567180
0,0.551181
0,0.535061
0,0.519099
0,0.503559
0,0.488663
0,0.474559
0,0.461305
0,0.448850
0,0.437034
0,0.425591
0,0.414170
0,0.402361
0,0.389726
0,0.375849
0,0.360368
0,0.343028
0,0.323714
0,0.302483
0,0.279592
0,0.255500
0,0.230864
0,0.206521
0,0.183449
0,0.162715
0,0.145415
0,0.132602
0,0.125211
0,0.123988
0,0.129424
0,0.141711
0,0.160706
0,0.185940
0,0.216627
0,0.251726
0,0.290000
0,0.330110
0,0.370701
0,0.410496
0,0.448378
0,0.483453
0,0.515088
0,0.542933
0,0.566914
0,0.587197
0,0.604151
0,0.618286
0,0.630197
0,0.640495
0,0.649763
0,0.658506
0,0.667118
0,0.675863
0,0.684871
0,0.694139
0,0.703550
0,0.712893
0,0.721899
0,0.730269
0,0.737708
0,0.743955
0,0.748810
0,0.752141
0,0.753904
0,0.754129
0,0.752921
0,0.750441
0,0.746887
0,0.742479
0,0.737437
0,0.731967
0,0.726244
0,0.720401
0,0.714518
0,0.708620
0,0.702674
0,0.696590
0,0.690235
0,0.683439
0,0.676013
0,0.667770
0,0.658540
0,0.648193
0,0.636653
0,0.623914
0,0.610042
0,0.595174
0,0.579508
0,0.563280
0,0.546739
0,0.530119
0,0.513606
0,0.497313
0,0.481265
0,0.465387
0,0.449509
0,0.433382
0,0.416708
0,0.399173
0,0.380493
0,0.360457
0,0.338976
0,0.316119
0,0.292144
0,0.267513
0,0.242889
0,0.219119
0,0.197194
0,0.178195
0,0.163221
0,0.153314
0,0.149379
0,0.152106
0,0.161914
0,0.178899
0,0.202819
0,0.233096
0,0.268841
0,0.308916
0,0.351993
0,0.396644
0,0.441424
0,0.484955
0,0.526006
0,0.563553
0,0.596827
0,0.625339
0,0.648893
0,0.667572
0,0.681706
0,0.691836
0,0.698650
0,0.702923
0,0.705452
0,0.706989
0,0.708194
0,0.709584
0,0.711518
0,0.714181
0,0.717599
0,0.721661
0,0.726147
0,0.730774
0,0.735227
0,0.739195
0,0.742400
0,0.744609
0,0.745648
0,0.745397
0,0.743787
0,0.740794
0,0.736426
0,0.730722
0,0.723741
0,0.715564
0,0.706290
0,0.696038
0,0.684944
0,0.673157
0,0.660839
0,0.648149
0,0.635243
0,0.622263
0,0.609328
0,0.596528
0,0.583927
0,0.571553
0,0.559410
0,0.547474
0,0.535702
0,0.524036
0,0.512406
0,0.500734
0,0.488933
0,0.476906
0,0.464549
0,0.451740
0,0.438343
0,0.424207
0,0.409173
0,0.393079
0,0.375779
0,0.357162
0,0.337173
0,0.315842
0,0.293306
0,0.269832
0,0.245828
0,0.221855
0,0.198612
0,0.176922
0,0.157693
0,0.141869
0,0.130376
0,0.124056
0,0.123601
0,0.129492
0,0.141956
0,0.160931
0,0.186058
0,0.216692
0,0.251936
0,0.290698
0,0.331756
0,0.373835
0,0.415684
0,0.456149
0,0.494234
0,0.529148
0,0.560332
0,0.587475
0,0.610500
0,0.629549
0,0.644945
0,0.657149
0,0.666719
0,0.674254
0,0.680356
0,0.685582
0,0.690413
0,0.695221
0,0.700257
0,0.705641
0,0.711361
0,0.717290
0,0.723207
0,0.728819
0,0.733801
0,0.737819
0,0.740565
0,0.741784
0,0.741296
0,0.739009
0,0.734926
0,0.729147
0,0.721859
0,0.713320
0,0.703837
0,0.693739
0,0.683353
0,0.672972
0,0.662832
0,0.653099
0,0.643853
0,0.635088
0,0.626723
0,0.618606
0,0.610539
0,0.602296
0,0.593645
0,0.584364
0,0.574262
0,0.563188
0,0.551039
0,0.537762
0,0.523350
0,0.507835
0,0.491278
0,0.473756
0,0.455352
0,0.436142
0,0.416189
0,0.395548
0,0.374262
0,0.352381
0,0.329976
0,0.307163
0,0.284126
0,0.261145
0,0.238609
0,0.217031
0,0.197041
0,0.179368
0,0.164811
0,0.154186
0,0.148269
0,0.147738
0,0.153104
0,0.164662
0,0.182453
0,0.206240
0,0.235512
0,0.269510
0,0.307271
0,0.347684
0,0.389567
0,0.431735
0,0.473071
0,0.512588
0,0.549473
0,0.583117
0,0.613129
0,0.639327
0,0.661727
0,0.680508
0,0.695980
0,0.708546
0,0.718660
0,0.726790
0,0.733388
0,0.738857
0,0.743534
0,0.747672
0,0.751433
0,0.754889
0,0.758028
0,0.760765
0,0.762959
0,0.764434
0,0.764999
0,0.764467
0,0.762681
0,0.759528
0,0.754951
0,0.748959
0,0.741625
0,0.733084
0,0.723520
0,0.713151
0,0.702212
0,0.690938
0,0.679545
0,0.668216
0,0.657092
0,0.646258
0,0.635741
0,0.625510
0,0.615480
0,0.605518
0,0.595462
0,0.585130
0,0.574345
0,0.562954
0,0.550842
0,0.537948
0,0.524265
0,0.509843
0,0.494772
0,0.479169
0,0.463155
0,0.446838
0,0.430287
0,0.413532
0,0.396547
0,0.379265
0,0.361588
0,0.343411
0,0.324652
0,0.305285
0,0.285371
0,0.265085
0,0.244738
0,0.224779
0,0.205791
0,0.188469
0,0.173584
0,0.161942
0,0.154326
0,0.151446
0,0.153881
0,0.162028
0,0.176069
0,0.195936
0,0.221313
0,0.251636
0,0.286123
0,0.323820
0,0.363651
0,0.404489
0,0.445214
0,0.484786
0,0.522292
0,0.556993
0,0.588347
0,0.616026
0,0.639907
0,0.660057
0,0.676703
0,0.690202
0,0.700993
0,0.709567
0,0.716420
0,0.722021
0,0.726788
0,0.731057
0,0.735078
0,0.739002
0,0.742886
0,0.746702
0,0.750346
0,0.753665
0,0.756468
0,0.758552
0,0.759720
0,0.759799
0,0.758655
0,0.756200
0,0.752401
0,0.747276
0,0.740891
0,0.733351
0,0.724786
0,0.715338
0,0.705151
0,0.694355
0,0.683059
0,0.671346
0,0.659273
0,0.646868
0,0.634135
0,0.621065
0,0.607639
0,0.593842
0,0.579672
0,0.565142
0,0.550296
0,0.535197
0,0.519934
0,0.504611
0,0.489333
0,0.474201
0,0.459289
0,0.444637
0,0.430237
0,0.416027
0,0.401889
0,0.387657
0,0.373124
0,0.358068
0,0.342275
0,0.325568
0,0.307841
0,0.289084
0,0.269414
0,0.249086
0,0.228511
0,0.208247
0,0.188987
0,0.171529
0,0.156741
0,0.145501
0,0.138644
0,0.136895
0,0.140807
0,0.150704
0,0.166644
0,0.188391
0,0.215419
0,0.246936
0,0.281931
0,0.319239
0,0.357621
0,0.395854
0,0.432807
0,0.467520
0,0.499258
0,0.527544
0,0.552174
0,0.573204
0,0.590914
0,0.605758
0,0.618304
0,0.629169
0,0.638952
0,0.648185
0,0.657288
0,0.666545
0,0.676093
0,0.685930
0,0.695934
0,0.705887
0,0.715512
0,0.724504
0,0.732562
0,0.739413
0,0.744832
0,0.748654
0,0.750782
0,0.751185
0,0.749895
0,0.747001
0,0.742636
0,0.736969
0,0.730191
0,0.722506
0,0.714110
0,0.705192
0,0.695913
0,0.686408
0,0.676779
0,0.667092
0,0.657386
0,0.647676
0,0.637956
0,0.628213
0,0.618428
0,0.608582
0,0.598656
0,0.588628
0,0.578472
0,0.568148
0,0.557599
0,0.546739
0,0.535452
0,0.523587
0,0.510958
0,0.497346
0,0.482514
0,0.466218
0,0.448234
0,0.428385
0,0.406572
0,0.382812
0,0.357271
0,0.330285
0,0.302384
0,0.274288
0,0.246894
0,0.221245
0,0.198480
0,0.179766
0,0.166227
0,0.158859
0,0.158449
0,0.165508
0,0.180212
0,0.202374
0,0.231440
0,0.266518
0,0.306427
0,0.349781
0,0.395074
0,0.440785
0,0.485472
0,0.527858
0,0.566900
0,0.601835
0,0.632205
0,0.657852
0,0.678893
0,0.695680
0,0.708742
0,0.718718
0,0.726294
0,0.732136
0,0.736840
0,0.740886
0,0.744617
0,0.748223
0,0.751753
0,0.755128
0,0.758172
0,0.760642
0,0.762270
0,0.762791
0,0.761975
0,0.759649
0,0.755712
0,0.750144
0,0.743002
0,0.734419
0,0.724588
0,0.713750
0,0.702177
0,0.690152
0,0.677950
0,0.665819
0,0.653965
0,0.642536
0,0.631616
0,0.621217
0,0.611289
0,0.601721
0,0.592362
0,0.583034
0,0.573553
0,0.563746
0,0.553464
0,0.542593
0,0.531059
0,0.518833
0,0.505921
0,0.492362
0,0.478214
0,0.463541
0,0.448400
0,0.432829
0,0.416834
0,0.400388
0,0.383431
0,0.365878
0,0.347636
0,0.328626
0,0.308809
0,0.288219
0,0.266986
0,0.245364
0,0.223743
0,0.202654
0,0.182762
0,0.164839
0,0.149729
0,0.138295
0,0.131362
0,0.129651
0,0.133718
0,0.143900
0,0.160276
0,0.182650
0,0.210545
0,0.243237
0,0.279790
0,0.319116
0,0.360050
0,0.401414
0,0.442094
0,0.481096
0,0.517597
0,0.550979
0,0.580841
0,0.607001
0,0.629477
0,0.648460
0,0.664275
0,0.677337
0,0.688107
0,0.697052
0,0.704602
0,0.711127
0,0.716913
0,0.722150
0,0.726933
0,0.731267
0,0.735085
0,0.738264
0,0.740650
0,0.742088
0,0.742435
0,0.741591
0,0.739502
0,0.736177
0,0.731683
0,0.726137
0,0.719700
0,0.712554
0,0.704888
0,0.696877
0,0.688669
0,0.680373
0,0.672050
0,0.663714
0,0.655336
0,0.646851
0,0.638168
0,0.629189
0,0.619811
0,0.609946
0,0.599527
0,0.588514
0,0.576899
0,0.564706
0,0.551993
0,0.538841
0,0.525352
0,0.511637
0,0.497801
0,0.483935
0,0.470094
0,0.456288
0,0.442472
0,0.428539
0,0.414325
0,0.399621
0,0.384190
0,0.367798
0,0.350248
0,0.331415
0,0.311282
0,0.289977
0,0.267794
0,0.245209
0,0.222881
0,0.201633
0,0.182420
0,0.166279
0,0.154263
0,0.147371
0,0.146468
0,0.152218
0,0.165017
0,0.184951
0,0.211769
0,0.244889
0,0.283420
0,0.326212
0,0.371925
0,0.419109
0,0.466292
0,0.512069
0,0.555176
0,0.594560
0,0.629427
0,0.659264
0,0.683851
0,0.703244
0,0.717748
0,0.727871
0,0.734267
0,0.737684
0,0.738900
0,0.738671
0,0.737682
0,0.736513
0,0.735617
0,0.735303
0,0.735745
0,0.736986
0,0.738963
0,0.741519
0,0.744436
0,0.747451
0,0.750277
0,0.752620
0,0.754192
0,0.754724
0,0.753972
0,0.751730
0,0.747830
0,0.742154
0,0.734633
0,0.725254
0,0.714062
0,0.701159
0,0.686706
0,0.670920
0,0.654065
0,0.636444
0,0.618383
0,0.600219
0,0.582276
0,0.564847
0,0.548178
0,0.532448
0,0.517761
0,0.504137
0,0.491514
0,0.479745
0,0.468612
0,0.457834
0,0.447083
0,0.435998
0,0.424212
0,0.411370
0,0.397156
0,0.381321
0,0.363704
0,0.344261
0,0.323083
0,0.300412
0,0.276658
0,0.252394
0,0.228356
0,0.205422
0,0.184575
0,0.166859
0,0.153317
0,0.144917
0,0.142480
0,0.146607
0,0.157621
0,0.175516
0,0.199944
0,0.230222
0,0.265365
0,0.304148
0,0.345191
0,0.387051
0,0.428318
0,0.467711
0,0.504156
0,0.536844
0,0.565268
0,0.589232
0,0.608837
0,0.624447
0,0.636630
0,0.646100
0,0.653641
0,0.660037
0,0.666008
0,0.672156
0,0.678920
0,0.686552
0,0.695114
0,0.704480
0,0.714372
0,0.724390
0,0.734060
0,0.742881
0,0.750372
0,0.756111
0,0.759765
0,0.761106
0,0.760026
0,0.756530
0,0.750735
0,0.742855
0,0.733183
0,0.722080
0,0.709950
0,0.697223
0,0.684327
0,0.671671
0,0.659613
0,0.648441
0,0.638350
0,0.629427
0,0.621646
0,0.614864
0,0.608831
0,0.603212
0,0.597606
0,0.591583
0,0.584714
0,0.576610
0,0.566949
0,0.555506
0,0.542167
0,0.526933
0,0.509918
0,0.491324
0,0.471422
0,0.450517
0,0.428916
0,0.406899
0,0.384702
0,0.362500
0,0.340421
0,0.318553
0,0.296977
0,0.275799
0,0.255186
0,0.235399
0,0.216814
0,0.199926
0,0.185345
0,0.173758
0,0.165893
0,0.162454
0,0.164062
0,0.171184
0,0.184082
0,0.202761
0,0.226950
0,0.256096
0,0.289383
0,0.325784
0,0.364116
0,0.403124
0,0.441560
0,0.478268
0,0.512257
0,0.542762
0,0.569284
0,0.591610
0,0.609808
0,0.624206
0,0.635349
0,0.643937
0,0.650768
0,0.656656
0,0.662371
0,0.668567
0,0.675734
0,0.684159
0,0.693908
0,0.704823
0,0.716545
0,0.728551
0,0.740200
0,0.750798
0,0.759658
0,0.766166
0,0.769836
0,0.770351
0,0.767597
0,0.761668
0,0.752858
0,0.741636
0,0.728602
0,0.714436
0,0.699837
0,0.685466
0,0.671893
0,0.659555
0,0.648727
0,0.639508
0,0.631826
0,0.625453
0,0.620038
0,0.615147
0,0.610306
0,0.605045
0,0.598942
0,0.591651
0,0.582930
0,0.572646
0,0.560772
0,0.547380
0,0.532612
0,0.516659
0,0.499735
0,0.482050
0,0.463792
0,0.445110
0,0.426112
0,0.406856
0,0.387361
0,0.367612
0,0.347584
0,0.327255
0,0.306637
0,0.285801
0,0.264900
0,0.244192
0,0.224053
0,0.204976
0,0.187567
0,0.172513
0,0.160550
0,0.152411
0,0.148770
0,0.150186
0,0.157045
0,0.169517
0,0.187525
0,0.210735
0,0.238563
0,0.270202
0,0.304678
0,0.340902
0,0.377748
0,0.414122
0,0.449035
0,0.481655
0,0.511359
0,0.537750
0,0.560669
0,0.580180
0,0.596536
0,0.610143
0,0.621503
0,0.631164
0,0.639668
0,0.647511
0,0.655108
0,0.662770
0,0.670701
0,0.678997
0,0.687657
0,0.696602
0,0.705689
0,0.714732
0,0.723516
0,0.731812
0,0.739386
0,0.746009
0,0.751464
0,0.755559
0,0.758130
0,0.759056
0,0.758258
0,0.755706
0,0.751420
0,0.745462
0,0.737936
0,0.728980
0,0.718759
0,0.707459
0,0.695282
0,0.682443
0,0.669161
0,0.655656
0,0.642144
0,0.628827
0,0.615885
0,0.603473
0,0.591702
0,0.580638
0,0.570287
0,0.560594
0,0.551432
0,0.542607
0,0.533856
0,0.524860
0,0.515251
0,0.504634
0,0.492606
0,0.478783
0,0.462825
0,0.444471
0,0.423564
0,0.400084
0,0.374176
0,0.346173
0,0.316609
0,0.286225
0,0.255958
0,0.226914
0,0.200320
0,0.177465
0,0.159620
0,0.147949
0,0.143421
0,0.146727
0,0.158210
0,0.177820
0,0.205101
0,0.239208
0,0.278955
0,0.322895
0,0.369418
0,0.416860
0,0.463615
0,0.508236
0,0.549518
0,0.586559
0,0.618792
0,0.645982
0,0.668208
0,0.685811
0,0.699332
0,0.709439
0,0.716848
0,0.722254
0,0.726270
0,0.729380
0,0.731915
0,0.734044
0,0.735787
0,0.737046
0,0.737640
0,0.737351
0,0.735973
0,0.733353
0,0.729413
0,0.724175
0,0.717754
0,0.710348
0,0.702207
0,0.693605
0,0.684800
0,0.676006
0,0.667368
0,0.658950
0,0.650736
0,0.642641
0,0.634532
0,0.626261
0,0.617685
0,0.608704
0,0.599272
0,0.589413
0,0.579217
0,0.568826
0,0.558414
0,0.548150
0,0.538170
0,0.528540
0,0.519235
0,0.510111
0,0.500911
0,0.491262
0,0.480703
0,0.468719
0,0.454791
0,0.438449
0,0.419333
0,0.397249
0,0.372216
0,0.344497
0,0.314621
0,0.283367
0,0.251741
0,0.220927
0,0.192217
0,0.166937
0,0.146358
0,0.131612
0,0.123615
0,0.123000
0,0.130074
0,0.144791
0,0.166750
0,0.195223
0,0.229195
0,0.267436
0,0.308572
0,0.351177
0,0.393851
0,0.435308
0,0.474436
0,0.510352
0,0.542434
0,0.570332
0,0.593964
0,0.613488
0,0.629264
0,0.641804
0,0.651718
0,0.659650
0,0.666234
0,0.672041
0,0.677542
0,0.683089
0,0.688897
0,0.695048
0,0.701498
0,0.708104
0,0.714644
0,0.720852
0,0.726449
0,0.731168
0,0.734781
0,0.737117
0,0.738070
0,0.737602
0,0.735743
0,0.732584
0,0.728260
0,0.722942
0,0.716817
0,0.710070
0,0.702870
0,0.695358
0,0.687629
0,0.679735
0,0.671678
0,0.663420
0,0.654890
0,0.646002
0,0.636669
0,0.626822
0,0.616424
0,0.605483
0,0.594052
0,0.582231
0,0.570150
0,0.557952
0,0.545764
0,0.533675
0,0.521704
0,0.509785
0,0.497750
0,0.485336
0,0.472196
0,0.457930
0,0.442123
0,0.424395
0,0.404453
0,0.382138
0,0.357469
0,0.330676
0,0.302212
0,0.272756
0,0.243190
0,0.214566
0,0.188044
0,0.164836
0,0.146117
0,0.132957
0,0.126235
0,0.126575
0,0.134286
0,0.149339
0,0.171348
0,0.199593
0,0.233061
0,0.270510
0,0.310546
0,0.351715
0,0.392590
0,0.431854
0,0.468382
0,0.501288
0,0.529972
0,0.554135
0,0.573774
0,0.589160
0,0.600795
0,0.609360
0,0.615652
0,0.620509
0,0.624753
0,0.629117
0,0.634198
0,0.640419
0,0.648001
0,0.656962
0,0.667129
0,0.678170
0,0.689635
0,0.701006
0,0.711755
0,0.721390
0,0.729500
0,0.735784
0,0.740065
0,0.742298
0,0.742549
0,0.740981
0,0.737819
0,0.733319
0,0.727735
0,0.721294
0,0.714170
0,0.706477
0,0.698265
0,0.689524
0,0.680200
0,0.670210
0,0.659463
0,0.647881
0,0.635418
0,0.622073
0,0.607894
0,0.592977
0,0.577461
0,0.561503
0,0.545263
0,0.528875
0,0.512429
0,0.495952
0,0.479402
0,0.462665
0,0.445574
0,0.427919
0,0.409485
0,0.390074
0,0.369546
0,0.347842
0,0.325020
0,0.301270
0,0.276936
0,0.252518
0,0.228674
0,0.206202
0,0.186020
0,0.169118
0,0.156511
0,0.149171
0,0.147957
0,0.153537
0,0.166328
0,0.186435
0,0.213618
0,0.247289
0,0.286527
0,0.330129
0,0.376679
0,0.424643
0,0.472461
0,0.518655
0,0.561913
0,0.601165
0,0.635637
0,0.664874
0,0.688740
0,0.707394
0,0.721244
0,0.730888
0,0.737048
0,0.740503
0,0.742029
0,0.742341
0,0.742056
0,0.741664
0,0.741512
0,0.741805
0,0.742609
0,0.743874
0,0.745452
0,0.747123
0,0.748623
0,0.749670
0,0.749988
0,0.749324
0,0.747470
0,0.744268
0,0.739620
0,0.733488
0,0.725893
0,0.716910
0,0.706657
0,0.695287
0,0.682975
0,0.669909
0,0.656275
0,0.642251
0,0.627996
0,0.613647
0,0.599311
0,0.585070
0,0.570973
0,0.557044
0,0.543282
0,0.529664
0,0.516148
0,0.502671
0,0.489157
0,0.475511
0,0.461618
0,0.447345
0,0.432540
0,0.417036
0,0.400663
0,0.383259
0,0.364688
0,0.344872
0,0.323809
0,0.301604
0,0.278491
0,0.254853
0,0.231223
0,0.208282
0,0.186840
0,0.167796
0,0.152094
0,0.140659
0,0.134333
0,0.133805
0,0.139553
0,0.151795
0,0.170453
0,0.195149
0,0.225212
0,0.259717
0,0.297540
0,0.337431
0,0.378095
0,0.418273
0,0.456825
0,0.492793
0,0.525455
0,0.554354
0,0.579300
0,0.600363
0,0.617836
0,0.632187
0,0.644004
0,0.653929
0,0.662605
0,0.670614
0,0.678442
0,0.686439
0,0.694810
0,0.703606
0,0.712737
0,0.721991
0,0.731063
0,0.739593
0,0.747198
0,0.753514
0,0.758224
0,0.761088
0,0.761959
0,0.760794
0,0.757648
0,0.752666
0,0.746063
0,0.738100
0,0.729058
0,0.719213
0,0.708812
0,0.698065
0,0.687130
0,0.676113
0,0.665074
0,0.654031
0,0.642975
0,0.631873
0,0.620686
0,0.609366
0,0.597865
0,0.586138
0,0.574137
0,0.561814
0,0.549114
0,0.535976
0,0.522331
0,0.508099
0,0.493192
0,0.477514
0,0.460968
0,0.443460
0,0.424910
0,0.405262
0,0.384501
0,0.362674
0,0.339903
0,0.316413
0,0.292546
0,0.268773
0,0.245698
0,0.224046
0,0.204641
0,0.188367
0,0.176115
0,0.168723
0,0.166908
0,0.171201
0,0.181894
0,0.198995
0,0.222214
0,0.250966
0,0.284397
0,0.321441
0,0.360889
0,0.401465
0,0.441913
0,0.481071
0,0.517944
0,0.551744
0,0.581926
0,0.608198
0,0.630507
0,0.649019
0,0.664077
0,0.676159
0,0.685824
0,0.693668
0,0.700268
0,0.706146
0,0.711735
0,0.717350
0,0.723178
0,0.729274
0,0.735569
0,0.741883
0,0.747952
0,0.753448
0,0.758016
0,0.761296
0,0.762958
0,0.762723
0,0.760386
0,0.755831
0,0.749038
0,0.740084
0,0.729135
0,0.716435
0,0.702287
0,0.687031
0,0.671024
0,0.654615
0,0.638131
0,0.621859
0,0.606036
0,0.590845
0,0.576410
0,0.562804
0,0.550050
0,0.538128
0,0.526980
0,0.516513
0,0.506602
0,0.497094
0,0.487801
0,0.478511
0,0.468983
0,0.458954
0,0.448150
0,0.436293
0,0.423123
0,0.408411
0,0.391986
0,0.373754
0,0.353722
0,0.332017
0,0.308901
0,0.284774
0,0.260182
0,0.235795
0,0.212398
0,0.190851
0,0.172055
0,0.156903
0,0.146227
0,0.140744
0,0.141007
0,0.147354
0,0.159881
0,0.178415
0,0.202522
0,0.231516
0,0.264500
0,0.300419
0,0.338119
0,0.376419
0,0.414178
0,0.450362
0,0.484094
0,0.514698
0,0.541722
0,0.564945
0,0.584377
0,0.600231
0,0.612899
0,0.622904
0,0.630861
0,0.637422
0,0.643237
0,0.648902
0,0.654929
0,0.661712
0,0.669508
0,0.678426
0,0.688425
0,0.699321
0,0.710802
0,0.722456
0,0.733797
0,0.744305
0,0.753458
0,0.760774
0,0.765843
0,0.768354
0,0.768116
0,0.765072
0,0.759296
0,0.750987
0,0.740452
0,0.728080
0,0.714318
0,0.699633
0,0.684487
0,0.669304
0,0.654449
0,0.640207
0,0.626774
0,0.614254
0,0.602660
0,0.591927
0,0.581922
0,0.572460
0,0.563316
0,0.554241
0,0.544971
0,0.535238
0,0.524773
0,0.513314
0,0.500609
0,0.486427
0,0.470568
0,0.452876
0,0.433257
0,0.411707
0,0.388328
0,0.363357
0,0.337180
0,0.310342
0,0.283545
0,0.257638
0,0.233583
0,0.212418
0,0.195198
0,0.182933
0,0.176520
0,0.176671
0,0.183851
0,0.198232
0,0.219659
0,0.247641
0,0.281375
0,0.319776
0,0.361553
0,0.405279
0,0.449487
0,0.492761
0,0.533824
0,0.571610
0,0.605323
0,0.634466
0,0.658852
0,0.678584
0,0.694025
0,0.705738
0,0.714423
0,0.720845
0,0.725767
0,0.729881
0,0.733759
0,0.737816
0,0.742287
0,0.747225
0,0.752517
0,0.757913
0,0.763063
0,0.767559
0,0.770984
0,0.772946
0,0.773116
0,0.771244
0,0.767180
0,0.760873
0,0.752367
0,0.741793
0,0.729351
0,0.715296
0,0.699913
0,0.683509
0,0.666387
0,0.648837
0,0.631125
0,0.613482
0,0.596100
0,0.579128
0,0.562671
0,0.546791
0,0.531512
0,0.516821
0,0.502677
0,0.489013
0,0.475746
0,0.462777
0,0.449998
0,0.437292
0,0.424532
0,0.411584
0,0.398302
0,0.384536
0,0.370131
0,0.354938
0,0.338829
0,0.321719
0,0.303583
0,0.284488
0,0.264616
0,0.244276
0,0.223922
0,0.204143
0,0.185643
0,0.169214
0,0.155690
0,0.145891
0,0.140569
0,0.140353
0,0.145697
0,0.156842
0,0.173791
0,0.196303
0,0.223905
0,0.255911
0,0.291471
0,0.329613
0,0.369307
0,0.409513
0,0.449239
0,0.487587
0,0.523789
0,0.557235
0,0.587484
0,0.614272
0,0.637499
0,0.657219
0,0.673613
0,0.686965
0,0.697634
0,0.706023
0,0.712550
0,0.717631
0,0.721648
0,0.724940
0,0.727787
0,0.730401
0,0.732926
0,0.735433
0,0.737928
0,0.740363
0,0.742639
0,0.744622
0,0.746158
0,0.747082
0,0.747230
0,0.746453
0,0.744627
0,0.741657
0,0.737483
0,0.732084
0,0.725477
0,0.717710
0,0.708862
0,0.699033
0,0.688338
0,0.676897
0,0.664833
0,0.652264
0,0.639304
0,0.626055
0,0.612612
0,0.599058
0,0.585460
0,0.571870
0,0.558314
0,0.544788
0,0.531252
0,0.517618
0,0.503753
0,0.489473
0,0.474554
0,0.458741
0,0.441771
0,0.423394
0,0.403406
0,0.381684
0,0.358215
0,0.333125
0,0.306705
0,0.279421
0,0.251912
0,0.224981
0,0.199557
0,0.176661
0,0.157340
0,0.142608
0,0.133371
0,0.130365
0,0.134093
0,0.144778
0,0.162338
0,0.186383
0,0.216227
0,0.250937
0,0.289383
0,0.330317
0,0.372442
0,0.414496
0,0.455312
0,0.493885
0,0.529407
0,0.561294
0,0.589197
0,0.612995
0,0.632774
0,0.648799
0,0.661479
0,0.671323
0,0.678903
0,0.684808
0,0.689608
0,0.693817
0,0.697868
0,0.702082
0,0.706660
0,0.711674
0,0.717070
0,0.722682
0,0.728248
0,0.733444
0,0.737905
0,0.741266
0,0.743185
0,0.743374
0,0.741616
0,0.737782
0,0.731833
0,0.723822
0,0.713882
0,0.702220
0,0.689094
0,0.674800
0,0.659652
0,0.643965
0,0.628041
0,0.612156
0,0.596551
0,0.581423
0,0.566927
0,0.553168
0,0.540204
0,0.528049
0,0.516676
0,0.506019
0,0.495979
0,0.486422
0,0.477188
0,0.468087
0,0.458903
0,0.449399
0,0.439320
0,0.428402
0,0.416384
0,0.403024
0,0.388120
0,0.371530
0,0.353202
0,0.333192
0,0.311694
0,0.289051
0,0.265768
0,0.242505
0,0.220067
0,0.199372
0,0.181415
0,0.167211
0,0.157735
0,0.153856
0,0.156271
0,0.165447
0,0.181570
0,0.204520
0,0.233856
0,0.268840
0,0.308464
0,0.351519
0,0.396659
0,0.442487
0,0.487637
0,0.530856
0,0.571062
0,0.607405
0,0.639297
0,0.666424
0,0.688741
0,0.706454
0,0.719975
0,0.729880
0,0.736845
0,0.741591
0,0.744820
0,0.747169
0,0.749167
0,0.751204
0,0.753523
0,0.756216
0,0.759243
0,0.762447
0,0.765591
0,0.768382
0,0.770507
0,0.771660
0,0.771564
0,0.769993
0,0.766782
0,0.761837
0,0.755131
0,0.746710
0,0.736676
0,0.725188
0,0.712444
0,0.698672
0,0.684116
0,0.669028
0,0.653651
0,0.638213
0,0.622918
0,0.607933
0,0.593390
0,0.579372
0,0.565920
0,0.553030
0,0.540652
0,0.528699
0,0.517049
0,0.505552
0,0.494035
0,0.482307
0,0.470170
0,0.457420
0,0.443861
0,0.429310
0,0.413611
0,0.396648
0,0.378359
0,0.358750
0,0.337914
0,0.316040
0,0.293429
0,0.270492
0,0.247754
0,0.225840
0,0.205460
0,0.187377
0,0.172368
0,0.161186
0,0.154502
0,0.152867
0,0.156661
0,0.166063
0,0.181030
0,0.201292
0,0.226362
0,0.255566
0,0.288083
0,0.322995
0,0.359342
0,0.396174
0,0.432600
0,0.467828
0,0.501196
0,0.532193
0,0.560461
0,0.585801
0,0.608159
0,0.627612
0,0.644347
0,0.658638
0,0.670819
0,0.681258
0,0.690330
0,0.698393
0,0.705759
0,0.712682
0,0.719334
0,0.725804
0,0.732093
